index,latitude,longitude,open_datetime,closed_datetime
2745,34.920898,-79.74764,1632474000.0,1632520800.0
2746,43.119138,-77.4871,1632474000.0,1632524400.0
2747,43.129332,-77.477781,1632474000.0,1632524400.0
2748,29.059092,-82.454687,1632474000.0,1632535200.0
2749,43.060951,-77.475484,1632474000.0,1632524400.0
2751,43.216561,-77.447273,1632474000.0,1632524400.0
2752,32.247973,-80.846218,1632475800.0,1632524400.0
2753,43.101323,-77.461862,1632475800.0,1632524400.0
2754,38.990483,-78.365434,1632474000.0,1632538800.0
2755,30.2897,-81.788692,1632474000.0,1632542400.0
2757,30.29387,-81.77757,1632474000.0,1632524400.0
2758,43.213887,-77.430361,1632474000.0,1632524400.0
2759,30.195052,-81.825033,1632474000.0,1632524400.0
2760,43.133911,-77.441992,1632474000.0,1632524400.0
2761,40.805783,-77.888658,1632474000.0,1632524400.0
2762,29.785782,-82.031362,1632474000.0,1632524400.0
2763,43.0689,-77.441709,1632474000.0,1632524400.0
2764,34.894794,-79.702111,1632477600.0,1632542400.0
2768,30.247963,-81.767534,1632470400.0,1632528000.0
2769,40.793527,-77.862867,1632477600.0,1632506400.0
2770,30.481389,-81.647065,1632474000.0,1632535200.0
2772,28.76241,-82.550118,1632477600.0,1632502800.0
2773,32.440819,-80.705949,1632474000.0,1632528000.0
2774,43.064382,-77.409521,1632477600.0,1632542400.0
2775,30.429574,-81.658937,1632474000.0,1632535200.0
2776,42.984768,-77.41485,1632474000.0,1632524400.0
2777,36.07752,-79.224473,1632474000.0,1632531600.0
2778,40.784311,-77.844344,1632474000.0,1632524400.0
2781,30.26959,-81.735963,1632474000.0,1632524400.0
2784,42.902553,-77.420938,1632474000.0,1632524400.0
2785,30.114674,-81.811961,1632470400.0,1632524400.0
2787,30.625954,-81.544515,1632474000.0,1632535200.0
2789,30.203234,-81.739998,1632474000.0,1632524400.0
2791,40.884266,-77.781,1632474000.0,1632524400.0
2793,30.246116,-81.696689,1632474000.0,1632524400.0
2794,30.1868,-81.726503,1632474000.0,1632524400.0
2795,39.082378,-78.216809,1632470400.0,1632538800.0
2796,42.973095,-77.353651,1632470400.0,1632528000.0
2797,36.760668,-78.927352,1632477600.0,1632542400.0
2798,39.210287,-78.177541,1632474000.0,1632538800.0
2799,39.155757,-78.187331,1632474000.0,1632538800.0
2800,29.266234,-82.194012,1632466800.0,1632524400.0
2802,39.185037,-78.170295,1632477600.0,1632538800.0
2803,43.064737,-77.31878,1632474000.0,1632524400.0
2804,43.227897,-77.289593,1632474000.0,1632524400.0
2807,30.282128,-81.650813,1632474000.0,1632524400.0
2809,28.569557,-82.55998,1632474000.0,1632535200.0
2810,43.226727,-77.281649,1632474000.0,1632524400.0
2811,30.631,-81.470563,1632474000.0,1632542400.0
2814,28.279984,-82.718272,1632474000.0,1632524400.0
2815,32.21604,-80.70755,1632474000.0,1632520800.0
2817,35.161829,-79.472063,1632477600.0,1632542400.0
2818,38.091298,-78.468825,1632470400.0,1632531600.0
2819,39.092295,-78.177963,1632474000.0,1632542400.0
2820,30.640443,-81.458251,1632474000.0,1632535200.0
2823,38.098182,-78.463304,1632477600.0,1632542400.0
2824,29.212777,-82.196671,1632470400.0,1632531600.0
2828,35.344104,-79.39338,1632477600.0,1632542400.0
2829,28.239742,-82.727467,1632474000.0,1632531600.0
2830,39.185388,-78.139978,1632470400.0,1632538800.0
2831,30.331232,-81.603286,1632474000.0,1632538800.0
2832,28.852925,-82.383192,1632474000.0,1632535200.0
2833,29.082329,-82.254803,1632470400.0,1632528000.0
2834,28.14459,-82.774166,1632477600.0,1632542400.0
2836,30.352353,-81.581379,1632474000.0,1632524400.0
2837,30.111293,-81.704535,1632474000.0,1632524400.0
2838,28.193967,-82.740561,1632474000.0,1632542400.0
2839,30.294848,-81.609538,1632474000.0,1632542400.0
2840,28.486152,-82.57452,1632477600.0,1632542400.0
2843,34.23411,-79.8065,1632474000.0,1632520800.0
2844,38.033624,-78.45549,1632477600.0,1632542400.0
2845,30.267331,-81.61435,1632474000.0,1632535200.0
2846,30.29038,-81.602543,1632474000.0,1632535200.0
2847,29.185901,-82.181646,1632470400.0,1632538800.0
2849,39.290162,-78.082421,1632474000.0,1632538800.0
2850,38.915698,-78.185207,1632470400.0,1632538800.0
2851,38.193995,-78.395292,1632470400.0,1632531600.0
2852,28.136983,-82.755899,1632474000.0,1632535200.0
2853,28.279368,-82.674799,1632474000.0,1632535200.0
2854,34.19026,-79.81026,1632474000.0,1632520800.0
2855,28.238941,-82.692118,1632477600.0,1632542400.0
2857,29.146946,-82.187727,1632470400.0,1632524400.0
2860,28.493342,-82.540766,1632474000.0,1632535200.0
2861,35.149007,-79.418719,1632477600.0,1632542400.0
2862,28.136292,-82.740659,1632470400.0,1632535200.0
2864,35.154475,-79.414825,1632474000.0,1632531600.0
2865,29.211083,-82.142671,1632470400.0,1632531600.0
2866,27.978343,-82.827297,1632477600.0,1632538800.0
2867,30.242345,-81.597849,1632474000.0,1632535200.0
2868,28.21747,-82.688047,1632474000.0,1632542400.0
2869,42.878602,-77.262041,1632470400.0,1632528000.0
2870,30.205591,-81.615625,1632474000.0,1632524400.0
2872,28.533998,-82.50751,1632470400.0,1632542400.0
2873,28.049995,-82.780529,1632474000.0,1632481200.0
2875,28.236805,-82.670975,1632474000.0,1632535200.0
2876,43.063173,-77.223782,1632474000.0,1632524400.0
2879,30.156174,-81.632482,1632474000.0,1632524400.0
2880,27.95235,-82.829514,1632477600.0,1632524400.0
2882,30.146689,-81.632534,1632474000.0,1632538800.0
2883,42.974938,-77.230352,1632470400.0,1632528000.0
2884,39.523372,-77.978382,1632470400.0,1632535200.0
2885,29.170229,-82.14011,1632470400.0,1632531600.0
2887,42.339561,-77.334074,1632477600.0,1632517200.0
2888,30.323751,-81.530896,1632474000.0,1632524400.0
2889,30.220443,-81.581072,1632474000.0,1632531600.0
2890,30.266173,-81.557517,1632474000.0,1632535200.0
2891,39.44562,-77.986362,1632474000.0,1632535200.0
2894,39.081452,-78.083675,1632474000.0,1632542400.0
2895,28.074319,-82.739303,1632470400.0,1632524400.0
2896,30.363799,-81.502304,1632474000.0,1632524400.0
2897,28.019063,-82.764857,1632470400.0,1632524400.0
2899,27.916874,-82.817031,1632477600.0,1632542400.0
2900,27.987197,-82.775085,1632474000.0,1632524400.0
2901,39.477924,-77.959105,1632474000.0,1632531600.0
2902,30.092271,-81.628126,1632474000.0,1632538800.0
2903,28.047968,-82.737742,1632474000.0,1632538800.0
2904,29.187353,-82.10467,1632470400.0,1632535200.0
2905,27.959211,-82.787856,1632474000.0,1632535200.0
2906,33.010507,-80.238821,1632474000.0,1632524400.0
2907,27.880602,-82.832209,1632474000.0,1632542400.0
2909,28.476389,-82.488432,1632474000.0,1632531600.0
2911,30.220563,-81.552752,1632474000.0,1632538800.0
2913,30.28753,-81.516746,1632477600.0,1632524400.0
2915,27.880075,-82.819111,1632474000.0,1632524400.0
2916,28.090736,-82.697589,1632474000.0,1632535200.0
2917,30.115429,-81.597749,1632474000.0,1632528000.0
2918,27.96777,-82.76467,1632474000.0,1632524400.0
2920,29.165737,-82.095947,1632470400.0,1632524400.0
2921,28.01767,-82.734119,1632488400.0,1632524400.0
2922,27.921521,-82.78739,1632474000.0,1632535200.0
2923,39.547238,-77.914457,1632474000.0,1632535200.0
2925,34.774878,-79.479552,1632477600.0,1632538800.0
2926,29.980541,-81.652476,1632474000.0,1632535200.0
2927,27.895891,-82.787479,1632470400.0,1632538800.0
2928,30.317411,-81.473806,1632474000.0,1632535200.0
2929,29.02581,-82.15315,1632470400.0,1632542400.0
2930,35.931213,-79.033643,1632474000.0,1632524400.0
2931,27.99007,-82.730197,1632474000.0,1632524400.0
2932,34.758908,-79.471602,1632477600.0,1632538800.0
2933,27.879704,-82.787423,1632474000.0,1632542400.0
2934,28.01024,-82.70957,1632474000.0,1632524400.0
2936,27.960228,-82.732418,1632470400.0,1632481200.0
2937,28.542505,-82.402577,1632474000.0,1632535200.0
2939,30.138145,-81.546928,1632474000.0,1632524400.0
2940,28.193079,-82.595752,1632474000.0,1632535200.0
2941,30.391196,-81.415271,1632474000.0,1632517200.0
2942,28.043903,-82.679806,1632470400.0,1632524400.0
2943,27.916088,-82.750287,1632470400.0,1632524400.0
2945,27.850352,-82.786827,1632474000.0,1632524400.0
2947,28.044078,-82.673603,1632477600.0,1632524400.0
2948,33.032579,-80.163373,1632474000.0,1632520800.0
2949,27.982138,-82.708094,1632474000.0,1632542400.0
2950,30.288136,-81.459823,1632474000.0,1632524400.0
2951,37.903506,-78.342391,1632470400.0,1632531600.0
2953,27.939804,-82.729693,1632474000.0,1632524400.0
2954,29.141688,-82.058697,1632474000.0,1632531600.0
2955,40.58705,-77.603594,1632474000.0,1632535200.0
2957,35.900959,-79.006952,1632477600.0,1632528000.0
2959,33.034908,-80.14806,1632488400.0,1632488400.0
2960,30.145266,-81.519255,1632474000.0,1632513600.0
2962,30.345697,-81.413875,1632474000.0,1632524400.0
2964,43.047087,-77.08968,1632474000.0,1632524400.0
2966,27.871984,-82.750206,1632474000.0,1632524400.0
2967,28.543154,-82.369017,1632474000.0,1632538800.0
2968,27.893421,-82.735354,1632472200.0,1632524400.0
2969,36.01978,-78.94842,1632475800.0,1632524400.0
2970,28.068164,-82.633675,1632474000.0,1632524400.0
2971,27.814278,-82.778018,1632472200.0,1632524400.0
2974,35.461007,-79.147911,1632477600.0,1632542400.0
2975,27.890239,-82.728708,1632470400.0,1632524400.0
2977,36.00918,-78.94438,1632474000.0,1632528000.0
2978,40.625108,-77.563747,1632474000.0,1632535200.0
2979,27.838862,-82.756478,1632474000.0,1632524400.0
2980,32.951218,-80.16401,1632472200.0,1632524400.0
2981,30.324827,-81.407451,1632474000.0,1632524400.0
2984,35.450125,-79.134317,1632474000.0,1632531600.0
2985,35.918735,-78.960033,1632474000.0,1632524400.0
2986,41.750252,-77.298274,1632474000.0,1632517200.0
2987,28.128667,-82.574497,1632474000.0,1632524400.0
2988,33.058505,-80.097096,1632474000.0,1632524400.0
2989,30.288642,-81.404689,1632474000.0,1632535200.0
2990,29.058585,-82.049911,1632470400.0,1632535200.0
2991,27.906837,-82.691201,1632474000.0,1632531600.0
2992,27.906852,-82.690527,1632474000.0,1632531600.0
2993,27.885223,-82.700464,1632474000.0,1632542400.0
2994,30.059798,-81.513306,1632474000.0,1632528000.0
2995,28.019651,-82.62168,1632474000.0,1632524400.0
2998,27.893364,-82.68735,1632474000.0,1632524400.0
2999,28.260633,-82.47458,1632470400.0,1632535200.0
3000,34.200913,-79.594124,1632474000.0,1632520800.0
3003,27.813458,-82.728431,1632474000.0,1632524400.0
3004,39.32035,-77.84911,1632474000.0,1632535200.0
3005,27.850528,-82.700482,1632470400.0,1632524400.0
3007,39.658,-77.749,1632477600.0,1632528000.0
3008,39.786652,-77.714393,1632474000.0,1632531600.0
3009,39.689912,-77.735427,1632472200.0,1632535200.0
3010,32.917916,-80.11487,1632472200.0,1632524400.0
3011,36.004069,-78.879319,1632477600.0,1632542400.0
3013,28.026286,-82.583451,1632474000.0,1632524400.0
3014,27.757754,-82.736341,1632474000.0,1632524400.0
3015,39.611,-77.746,1632474000.0,1632535200.0
3016,30.226687,-81.38738,1632474000.0,1632528000.0
3017,27.782864,-82.717255,1632474000.0,1632524400.0
3018,27.733736,-82.745448,1632474000.0,1632538800.0
3019,34.988731,-79.250796,1632477600.0,1632542400.0
3021,37.982844,-78.20808,1632470400.0,1632531600.0
3023,27.807326,-82.700302,1632474000.0,1632524400.0
3024,28.085121,-82.538528,1632474000.0,1632538800.0
3025,39.67276,-77.720061,1632474000.0,1632535200.0
3026,42.65648,-77.056062,1632470400.0,1632528000.0
3028,42.110326,-77.155992,1632470400.0,1632528000.0
3029,27.996402,-82.583106,1632474000.0,1632524400.0
3030,39.912282,-77.651278,1632474000.0,1632535200.0
3031,32.97605,-80.06663,1632472200.0,1632524400.0
3033,28.872444,-82.08767,1632470400.0,1632531600.0
3034,28.157209,-82.485028,1632470400.0,1632524400.0
3036,33.009351,-80.045284,1632474000.0,1632524400.0
3037,42.856862,-77.003877,1632470400.0,1632528000.0
3038,27.874146,-82.639378,1632474000.0,1632538800.0
3039,28.040795,-82.542699,1632474000.0,1632524400.0
3040,33.01784,-80.03676,1632474000.0,1632535200.0
3041,27.748064,-82.70956,1632477600.0,1632524400.0
3042,28.026173,-82.54654,1632474000.0,1632524400.0
3043,30.108531,-81.415523,1632474000.0,1632528000.0
3044,29.96265,-81.488836,1632474000.0,1632528000.0
3045,35.820635,-78.901987,1632474000.0,1632535200.0
3046,27.791589,-82.674305,1632474000.0,1632535200.0
3047,39.624331,-77.697898,1632474000.0,1632535200.0
3048,27.779438,-82.679762,1632474000.0,1632524400.0
3049,39.925228,-77.616623,1632474000.0,1632535200.0
3050,29.649295,-81.643392,1632474000.0,1632524400.0
3051,27.829587,-82.646575,1632474000.0,1632538800.0
3052,42.171018,-77.106921,1632477600.0,1632524400.0
3053,27.827581,-82.646987,1632474000.0,1632531600.0
3054,27.840879,-82.638472,1632474000.0,1632528000.0
3058,38.459651,-78.011409,1632474000.0,1632520800.0
3059,28.125226,-82.463409,1632474000.0,1632524400.0
3060,28.051611,-82.505015,1632474000.0,1632524400.0
3061,28.927648,-82.013981,1632474000.0,1632531600.0
3062,28.523563,-82.234697,1632474000.0,1632535200.0
3063,27.732976,-82.678857,1632474000.0,1632524400.0
3065,27.996408,-82.516537,1632474000.0,1632538800.0
3066,27.783003,-82.63877,1632474000.0,1632528000.0
3067,28.012765,-82.505318,1632474000.0,1632524400.0
3068,35.784914,-78.870364,1632474000.0,1632524400.0
3069,28.088773,-82.458978,1632474000.0,1632524400.0
3070,32.885434,-80.03755,1632470400.0,1632531600.0
3071,42.959191,-76.917655,1632538800.0,1632596400.0
3072,29.647359,-81.599018,1632474000.0,1632528000.0
3073,28.069019,-82.463178,1632474000.0,1632524400.0
3074,35.8182,-78.846826,1632470400.0,1632535200.0
3075,21.300422,-157.815684,1632502800.0,1632528000.0
3076,28.03307,-82.47994,1632474000.0,1632535200.0
3077,27.755203,-82.63873,1632474000.0,1632524400.0
3078,28.843957,-82.022079,1632479400.0,1632528000.0
3079,28.237155,-82.359553,1632474000.0,1632535200.0
3080,40.05813,-77.522303,1632483000.0,1632513600.0
3081,28.952677,-81.958802,1632474000.0,1632531600.0
3083,32.87458,-80.02091,1632474000.0,1632520800.0
3084,28.190272,-82.377322,1632474000.0,1632535200.0
3085,30.010596,-81.38928,1632474000.0,1632535200.0
3086,35.25656,-79.03895,1632474000.0,1632535200.0
3087,28.080127,-82.437275,1632474000.0,1632535200.0
3089,27.959105,-82.50617,1632474000.0,1632524400.0
3090,28.237513,-82.34728,1632474000.0,1632535200.0
3092,42.140221,-77.040543,1632477600.0,1632524400.0
3094,27.995997,-82.48254,1632474000.0,1632535200.0
3096,28.025082,-82.461493,1632474000.0,1632524400.0
3097,28.940556,-81.949694,1632474000.0,1632528000.0
3098,28.211513,-82.354356,1632474000.0,1632531600.0
3099,27.974706,-82.48516,1632474000.0,1632531600.0
3100,28.054028,-82.43751,1632474000.0,1632542400.0
3101,28.068881,-82.42678,1632474000.0,1632506400.0
3102,35.721078,-78.84443,1632474000.0,1632524400.0
3103,27.893158,-82.519156,1632474000.0,1632535200.0
3105,32.788319,-80.023408,1632474000.0,1632520800.0
3106,29.916605,-81.405623,1632474000.0,1632535200.0
3108,32.747131,-80.034461,1632477600.0,1632538800.0
3109,21.383164,-157.939693,1632502800.0,1632546000.0
3110,28.032421,-82.424388,1632474000.0,1632542400.0
3111,28.130621,-82.36691,1632474000.0,1632538800.0
3112,39.743034,-77.549496,1632474000.0,1632531600.0
3113,41.779859,-77.070091,1632474000.0,1632538800.0
3114,28.146794,-82.354236,1632470400.0,1632535200.0
3116,41.215518,-77.180895,1632470400.0,1632524400.0
3117,21.3348,-157.91464,1632495600.0,1632549600.0
3119,35.88757,-78.744092,1632472200.0,1632524400.0
3120,28.054845,-82.392206,1632474000.0,1632535200.0
3122,21.399348,-157.974701,1632495600.0,1632549600.0
3123,42.902942,-76.833611,1632470400.0,1632528000.0
3124,39.136708,-77.691567,1632474000.0,1632531600.0
3125,27.942682,-82.451645,1632474000.0,1632538800.0
3126,27.996285,-82.42073,1632474000.0,1632528000.0
3127,35.637327,-78.830194,1632474000.0,1632524400.0
3128,27.84505,-82.50592,1632477600.0,1632520800.0
3129,28.032925,-82.396747,1632474000.0,1632538800.0
3130,27.493168,-82.708046,1632481200.0,1632531600.0
3131,35.9074,-78.726199,1632474000.0,1632520800.0
3132,38.727646,-77.801756,1632474000.0,1632531600.0
3133,35.12679,-79.01095,1632477600.0,1632513600.0
3134,35.70214,-78.794003,1632474000.0,1632524400.0
3135,28.069528,-82.362767,1632477600.0,1632537000.0
3136,35.665154,-78.795952,1632474000.0,1632524400.0
3137,38.697419,-77.78972,1632481200.0,1632520800.0
3138,28.349807,-82.188016,1632470400.0,1632538800.0
3140,29.829933,-81.376246,1632474000.0,1632535200.0
3141,32.742795,-79.968034,1632474000.0,1632520800.0
3142,27.996702,-82.37369,1632474000.0,1632524400.0
3144,35.898562,-78.681099,1632477600.0,1632520800.0
3145,28.144887,-82.281999,1632474000.0,1632524400.0
3146,42.373362,-76.869935,1632474000.0,1632524400.0
3147,29.908894,-81.319874,1632474000.0,1632528000.0
3148,28.831969,-81.887595,1632477600.0,1632535200.0
3150,29.879345,-81.324395,1632474000.0,1632528000.0
3151,42.162956,-76.89545,1632474000.0,1632535200.0
3152,28.818676,-81.887815,1632474000.0,1632528000.0
3153,39.437393,-77.529261,1632474000.0,1632520800.0
3154,28.230356,-82.210884,1632474000.0,1632535200.0
3155,35.593968,-78.76828,1632474000.0,1632524400.0
3156,35.06518,-78.96828,1632474000.0,1632535200.0
3158,42.160476,-76.878552,1632477600.0,1632517200.0
3159,35.784536,-78.688936,1632477600.0,1632524400.0
3160,28.252381,-82.187424,1632474000.0,1632535200.0
3161,39.361741,-77.531689,1632474000.0,1632520800.0
3162,27.495764,-82.616208,1632474000.0,1632535200.0
3164,35.078775,-78.939349,1632474000.0,1632535200.0
3165,41.239625,-77.052416,1632470400.0,1632531600.0
3166,29.814676,-81.321746,1632474000.0,1632528000.0
3167,35.413065,-78.807512,1632474000.0,1632542400.0
3168,35.852968,-78.642809,1632470400.0,1632535200.0
3169,42.157013,-76.85423,1632477600.0,1632535200.0
3170,35.044393,-78.942148,1632477600.0,1632542400.0
3171,27.981986,-82.310211,1632474000.0,1632535200.0
3172,27.900044,-82.35591,1632474000.0,1632535200.0
3174,28.745842,-81.877045,1632477600.0,1632535200.0
3175,32.7942,-79.864444,1632475800.0,1632520800.0
3176,42.150804,-76.834626,1632477600.0,1632517200.0
3177,35.792378,-78.641437,1632477600.0,1632542400.0
3178,35.046191,-78.921441,1632474000.0,1632531600.0
3179,27.462399,-82.595539,1632474000.0,1632535200.0
3181,38.786145,-77.649948,1632474000.0,1632520800.0
3182,35.506893,-78.741362,1632477600.0,1632542400.0
3183,32.82286,-79.839367,1632474000.0,1632520800.0
3184,39.616428,-77.416594,1632474000.0,1632520800.0
3185,27.521787,-82.557811,1632474000.0,1632535200.0
3186,42.156796,-76.822235,1632474000.0,1632528000.0
3187,27.923921,-82.323878,1632474000.0,1632538800.0
3189,39.108801,-77.552818,1632474000.0,1632535200.0
3190,35.841749,-78.612493,1632470400.0,1632535200.0
3191,35.735729,-78.649831,1632470400.0,1632535200.0
3195,35.105956,-78.878771,1632474000.0,1632535200.0
3196,27.848137,-82.352234,1632474000.0,1632524400.0
3198,35.976342,-78.547339,1632477600.0,1632520800.0
3200,35.943216,-78.557655,1632474000.0,1632524400.0
3201,27.76866,-82.393067,1632474000.0,1632535200.0
3202,21.329063,-158.09027,1632495600.0,1632549600.0
3203,42.057316,-76.818724,1632477600.0,1632524400.0
3206,41.233544,-76.993596,1632470400.0,1632531600.0
3210,27.44779,-82.575369,1632474000.0,1632535200.0
3211,27.793251,-82.374149,1632474000.0,1632524400.0
3212,39.442583,-77.436094,1632474000.0,1632520800.0
3213,40.187511,-77.23923,1632472200.0,1632535200.0
3214,27.464506,-82.562453,1632474000.0,1632535200.0
3216,38.809402,-77.6105,1632474000.0,1632520800.0
3217,42.092446,-76.800161,1632477600.0,1632524400.0
3218,28.823395,-81.785776,1632474000.0,1632528000.0
3219,35.89384,-78.55982,1632472200.0,1632528000.0
3220,38.790645,-77.60479,1632488400.0,1632528000.0
3222,39.42725,-77.417548,1632474000.0,1632524400.0
3224,41.248481,-76.963442,1632470400.0,1632531600.0
3225,27.85411,-82.31505,1632474000.0,1632535200.0
3226,27.532536,-82.499783,1632474000.0,1632535200.0
3227,39.438319,-77.409981,1632472200.0,1632524400.0
3228,43.452968,-76.530612,1632470400.0,1632535200.0
3230,39.017562,-77.518787,1632474000.0,1632535200.0
3231,27.853019,-82.304975,1632474000.0,1632538800.0
3233,27.79426,-82.335933,1632474000.0,1632535200.0
3234,27.399244,-82.564813,1632474000.0,1632535200.0
3235,39.369574,-77.413656,1632474000.0,1632520800.0
3237,27.71381,-82.376658,1632474000.0,1632535200.0
3239,35.720608,-78.585939,1632477600.0,1632542400.0
3240,34.638338,-79.00048,1632474000.0,1632520800.0
3241,43.453072,-76.509018,1632474000.0,1632535200.0
3242,27.448136,-82.526141,1632474000.0,1632535200.0
3243,40.21019,-77.183108,1632474000.0,1632538800.0
3246,38.937967,-77.521645,1632477600.0,1632524400.0
3247,40.20045,-77.180053,1632474000.0,1632531600.0
3248,40.789835,-77.034305,1632470400.0,1632542400.0
3249,27.38772,-82.553444,1632477600.0,1632520800.0
3250,38.750934,-77.570849,1632474000.0,1632520800.0
3251,37.700079,-77.887883,1632477600.0,1632528000.0
3252,27.937314,-82.227561,1632474000.0,1632535200.0
3253,43.460728,-76.490383,1632470400.0,1632542400.0
3254,43.054961,-76.558187,1632470400.0,1632528000.0
3255,27.492577,-82.482512,1632474000.0,1632528000.0
3257,28.799043,-81.739052,1632474000.0,1632528000.0
3258,42.937117,-76.571172,1632474000.0,1632528000.0
3259,39.043891,-77.47222,1632474000.0,1632531600.0
3260,35.412899,-78.672231,1632477600.0,1632542400.0
3261,27.359844,-82.549164,1632474000.0,1632524400.0
3262,42.932984,-76.563505,1632470400.0,1632524400.0
3264,42.944125,-76.551475,1632474000.0,1632528000.0
3265,27.389815,-82.519052,1632474000.0,1632535200.0
3266,43.168161,-76.51104,1632474000.0,1632531600.0
3267,28.821463,-81.702974,1632474000.0,1632531600.0
3268,38.914818,-77.48621,1632474000.0,1632520800.0
3270,38.794727,-77.516279,1632470400.0,1632531600.0
3271,40.234301,-77.121768,1632474000.0,1632535200.0
3272,39.144574,-77.41209,1632474000.0,1632535200.0
3273,27.339457,-82.530818,1632475800.0,1632524400.0
3274,33.99039,-79.199407,1632474000.0,1632542400.0
3275,39.836922,-77.213335,1632474000.0,1632535200.0
3277,35.608216,-78.560827,1632477600.0,1632542400.0
3278,35.798809,-78.489614,1632474000.0,1632535200.0
3279,38.77139,-77.50726,1632477600.0,1632531600.0
3280,39.324862,-77.34811,1632472200.0,1632535200.0
3282,28.558582,-81.822211,1632474000.0,1632538800.0
3284,27.48595,-82.432633,1632474000.0,1632535200.0
3287,38.948727,-77.446089,1632474000.0,1632531600.0
3288,35.675037,-78.520148,1632477600.0,1632542400.0
3289,38.769784,-77.489558,1632474000.0,1632535200.0
3290,27.859271,-82.203081,1632474000.0,1632542400.0
3291,43.31976,-76.436702,1632474000.0,1632535200.0
3292,27.99038,-82.121895,1632474000.0,1632535200.0
3293,43.323982,-76.42302,1632470400.0,1632528000.0
3294,38.834645,-77.454037,1632474000.0,1632531600.0
3295,27.299608,-82.514518,1632474000.0,1632524400.0
3297,38.978161,-77.410423,1632474000.0,1632520800.0
3298,35.516382,-78.554038,1632474000.0,1632535200.0
3299,38.893112,-77.426919,1632474000.0,1632531600.0
3301,39.28627,-77.314771,1632474000.0,1632520800.0
3302,27.263739,-82.525146,1632474000.0,1632524400.0
3304,38.760764,-77.460815,1632470400.0,1632531600.0
3305,36.599938,-78.151273,1632477600.0,1632528000.0
3306,38.786851,-77.448758,1632470400.0,1632531600.0
3307,36.445228,-78.200708,1632477600.0,1632542400.0
3308,28.591868,-81.751723,1632474000.0,1632538800.0
3309,39.015474,-77.374755,1632474000.0,1632535200.0
3310,29.552774,-81.22771,1632470400.0,1632538800.0
3311,37.523627,-77.829793,1632477600.0,1632528000.0
3312,35.656513,-78.477067,1632474000.0,1632535200.0
3313,39.040568,-77.358084,1632474000.0,1632528000.0
3314,29.556873,-81.215629,1632474000.0,1632535200.0
3315,27.338814,-82.4534,1632474000.0,1632524400.0
3316,35.302353,-78.602957,1632477600.0,1632542400.0
3317,39.384417,-77.257729,1632474000.0,1632520800.0
3318,27.432415,-82.396437,1632474000.0,1632524400.0
3319,38.880784,-77.398364,1632470400.0,1632531600.0
3320,38.958114,-77.37359,1632474000.0,1632531600.0
3321,38.861059,-77.386526,1632474000.0,1632531600.0
3322,38.936131,-77.363339,1632474000.0,1632531600.0
3323,42.419617,-76.520614,1632470400.0,1632531600.0
3324,27.299512,-82.454263,1632474000.0,1632524400.0
3325,28.547384,-81.737051,1632474000.0,1632538800.0
3326,39.650456,-77.160218,1632474000.0,1632520800.0
3327,27.2286,-82.493551,1632474000.0,1632524400.0
3328,40.117996,-77.036479,1632474000.0,1632531600.0
3329,42.538977,-76.491988,1632470400.0,1632538800.0
3330,27.38767,-82.397435,1632474000.0,1632535200.0
3332,42.438241,-76.508388,1632474000.0,1632535200.0
3333,41.21008,-76.75982,1632470400.0,1632531600.0
3334,27.26953,-82.45778,1632474000.0,1632524400.0
3335,28.532848,-81.732569,1632488400.0,1632531600.0
3336,29.476112,-81.21398,1632474000.0,1632538800.0
3337,39.177782,-77.26971,1632474000.0,1632538800.0
3339,40.239369,-76.982685,1632472200.0,1632537000.0
3340,36.397559,-78.152323,1632477600.0,1632542400.0
3341,39.147536,-77.274836,1632472200.0,1632538800.0
3342,39.228932,-77.25029,1632474000.0,1632524400.0
3343,38.291552,-77.524648,1632472200.0,1632535200.0
3344,27.193176,-82.48625,1632474000.0,1632524400.0
3345,43.15115,-76.351346,1632470400.0,1632531600.0
3346,38.306593,-77.513729,1632479400.0,1632531600.0
3348,38.344828,-77.498403,1632470400.0,1632535200.0
3349,42.700153,-76.42057,1632474000.0,1632535200.0
3350,42.437187,-76.465448,1632470400.0,1632531600.0
3352,43.158906,-76.328389,1632470400.0,1632535200.0
3353,40.237494,-76.953755,1632474000.0,1632538800.0
3354,39.179483,-77.238026,1632474000.0,1632524400.0
3355,38.296745,-77.497719,1632470400.0,1632535200.0
3356,41.988012,-76.546874,1632477600.0,1632517200.0
3357,39.116865,-77.252654,1632474000.0,1632535200.0
3358,39.288749,-77.201791,1632474000.0,1632537000.0
3360,38.852547,-77.322559,1632474000.0,1632531600.0
3361,40.298979,-76.928424,1632470400.0,1632535200.0
3362,38.256657,-77.497699,1632472200.0,1632535200.0
3363,40.877344,-76.782677,1632470400.0,1632542400.0
3364,38.235158,-77.501281,1632472200.0,1632535200.0
3365,28.545748,-81.66862,1632474000.0,1632538800.0
3366,39.366244,-77.1649,1632470400.0,1632538800.0
3367,38.881123,-77.301547,1632474000.0,1632524400.0
3368,41.983066,-76.526466,1632477600.0,1632524400.0
3369,38.474494,-77.420172,1632472200.0,1632538800.0
3370,33.843669,-79.087168,1632477600.0,1632542400.0
3371,38.825533,-77.314685,1632474000.0,1632531600.0
3372,39.140928,-77.223035,1632474000.0,1632535200.0
3373,40.250215,-76.922574,1632474000.0,1632531600.0
3374,38.832025,-77.30619,1632481200.0,1632520800.0
3375,35.958467,-78.250535,1632474000.0,1632542400.0
